dataset,check_type,column,key_value,row_index,reason,original_value,timestamp
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04830,204485,"Negative volume (-26.82 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.8199305858495,2026-05-16T00:21:30.940550
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02950,204542,"Negative volume (-64.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-64.4415417974878,2026-05-16T00:21:30.940564
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16220,204956,"Negative volume (-5.70 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.699460560051593,2026-05-16T00:21:30.940579
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17326,205300,"Negative volume (-48.38 L) — likely return/reversal. Tagged for aggregation, not dropped.",-48.3818323598241,2026-05-16T00:21:30.940594
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07166,205490,"Negative volume (-10.97 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.972260274937392,2026-05-16T00:21:30.940608
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11362,205652,"Negative volume (-15.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.929027871253863,2026-05-16T00:21:30.940623
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08050,205976,"Negative volume (-319.92 L) — likely return/reversal. Tagged for aggregation, not dropped.",-319.9234017307892,2026-05-16T00:21:30.940637
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02964,207377,"Negative volume (-71.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-71.07337530449671,2026-05-16T00:21:30.940652
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13629,207431,"Negative volume (-18.58 L) — likely return/reversal. Tagged for aggregation, not dropped.",-18.5793375490497,2026-05-16T00:21:30.940667
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05206,209205,"Negative volume (-13.83 L) — likely return/reversal. Tagged for aggregation, not dropped.",-13.832851044481828,2026-05-16T00:21:30.940681
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11046,209219,"Negative volume (-23.47 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.47119203172356,2026-05-16T00:21:30.940695
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17198,209364,"Negative volume (-196.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-196.64354805225585,2026-05-16T00:21:30.940710
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09274,209488,"Negative volume (-60.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-60.927748944379694,2026-05-16T00:21:30.940725
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14241,209568,"Negative volume (-27.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.771919729515123,2026-05-16T00:21:30.940739
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03923,210924,"Negative volume (-118.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-118.83668022933313,2026-05-16T00:21:30.940756
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10846,211322,"Negative volume (-5.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.756053982158525,2026-05-16T00:21:30.940772
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00265,212530,"Negative volume (-99.16 L) — likely return/reversal. Tagged for aggregation, not dropped.",-99.16261555311692,2026-05-16T00:21:30.940788
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10157,212872,"Negative volume (-34.21 L) — likely return/reversal. Tagged for aggregation, not dropped.",-34.20789305272212,2026-05-16T00:21:30.940804
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12414,213920,"Negative volume (-44.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-44.64182061390678,2026-05-16T00:21:30.940820
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11261,214154,"Negative volume (-41.40 L) — likely return/reversal. Tagged for aggregation, not dropped.",-41.39671059771015,2026-05-16T00:21:30.940835
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03182,214705,"Negative volume (-7.02 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.019195559143438,2026-05-16T00:21:30.940850
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05591,214892,"Negative volume (-23.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.493505131753594,2026-05-16T00:21:30.940865
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06496,215032,"Negative volume (-64.99 L) — likely return/reversal. Tagged for aggregation, not dropped.",-64.9901857198994,2026-05-16T00:21:30.940879
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03825,215331,"Negative volume (-7.70 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.698761075128049,2026-05-16T00:21:30.940894
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13145,215465,"Negative volume (-6.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.494615178203273,2026-05-16T00:21:30.940909
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11264,216220,"Negative volume (-5.62 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.616494878173162,2026-05-16T00:21:30.940923
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05124,216575,"Negative volume (-4.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.945810164123171,2026-05-16T00:21:30.940938
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18154,216580,"Negative volume (-12.61 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.608688695014404,2026-05-16T00:21:30.940952
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00048,218467,"Negative volume (-33.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.930131743756334,2026-05-16T00:21:30.940967
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18973,218772,"Negative volume (-5.63 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.629397352211768,2026-05-16T00:21:30.940981
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11043,218870,"Negative volume (-110.23 L) — likely return/reversal. Tagged for aggregation, not dropped.",-110.23279797816204,2026-05-16T00:21:30.940996
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16334,219461,"Negative volume (-15.34 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.344324506921136,2026-05-16T00:21:30.941011
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00170,219743,"Negative volume (-15.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.17578037775957,2026-05-16T00:21:30.941026
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10275,220418,"Negative volume (-182.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-182.4897104941003,2026-05-16T00:21:30.941040
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01999,220475,"Negative volume (-44.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-44.02753648399715,2026-05-16T00:21:30.941055
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04942,221638,"Negative volume (-26.14 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.1388167326954,2026-05-16T00:21:30.941071
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05734,221858,"Negative volume (-3.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.176659849427262,2026-05-16T00:21:30.941086
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12485,222141,"Negative volume (-15.01 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.009569928502634,2026-05-16T00:21:30.941101
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11042,222254,"Negative volume (-20.05 L) — likely return/reversal. Tagged for aggregation, not dropped.",-20.04885527537296,2026-05-16T00:21:30.941116
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19350,222679,"Negative volume (-42.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-42.28801478891612,2026-05-16T00:21:30.941130
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13357,222835,"Negative volume (-4.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.073990792421372,2026-05-16T00:21:30.941145
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13023,224067,"Negative volume (-143.91 L) — likely return/reversal. Tagged for aggregation, not dropped.",-143.9069448032146,2026-05-16T00:21:30.941159
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08470,224205,"Negative volume (-24.24 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.239993134111497,2026-05-16T00:21:30.941174
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00301,225683,"Negative volume (-83.28 L) — likely return/reversal. Tagged for aggregation, not dropped.",-83.27571014621297,2026-05-16T00:21:30.941189
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17179,226120,"Negative volume (-5.24 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.237024879375366,2026-05-16T00:21:30.941203
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06369,226246,"Negative volume (-111.79 L) — likely return/reversal. Tagged for aggregation, not dropped.",-111.79394932693612,2026-05-16T00:21:30.941218
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15286,226770,"Negative volume (-4.22 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.223176747002529,2026-05-16T00:21:30.941233
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12440,226803,"Negative volume (-90.55 L) — likely return/reversal. Tagged for aggregation, not dropped.",-90.54925239299918,2026-05-16T00:21:30.941248
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10951,227376,"Negative volume (-6.14 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.141056508140398,2026-05-16T00:21:30.941262
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02969,227831,"Negative volume (-89.53 L) — likely return/reversal. Tagged for aggregation, not dropped.",-89.52957449973002,2026-05-16T00:21:30.941277
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04113,227988,"Negative volume (-4.30 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.298752898084256,2026-05-16T00:21:30.941291
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07139,229114,"Negative volume (-5.08 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.084711820457215,2026-05-16T00:21:30.941306
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08975,229130,"Negative volume (-4.27 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.271867055212828,2026-05-16T00:21:30.941321
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07139,229578,"Negative volume (-10.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.31223666696946,2026-05-16T00:21:30.941335
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14209,230435,"Negative volume (-16.06 L) — likely return/reversal. Tagged for aggregation, not dropped.",-16.05623210131684,2026-05-16T00:21:30.941350
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16169,231601,"Negative volume (-52.48 L) — likely return/reversal. Tagged for aggregation, not dropped.",-52.47801242558533,2026-05-16T00:21:30.941365
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10925,232410,"Negative volume (-169.28 L) — likely return/reversal. Tagged for aggregation, not dropped.",-169.2781075452101,2026-05-16T00:21:30.941380
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04282,233049,"Negative volume (-33.30 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.29533753568974,2026-05-16T00:21:30.941394
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00994,234491,"Negative volume (-241.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-241.12408516437233,2026-05-16T00:21:30.941409
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17495,236070,"Negative volume (-13.78 L) — likely return/reversal. Tagged for aggregation, not dropped.",-13.78082668270918,2026-05-16T00:21:30.941424
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09320,236072,"Negative volume (-15.79 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.793083515651102,2026-05-16T00:21:30.941438
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06086,236353,"Negative volume (-82.89 L) — likely return/reversal. Tagged for aggregation, not dropped.",-82.89440198832571,2026-05-16T00:21:30.941453
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13813,237898,"Negative volume (-72.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-72.75650200887158,2026-05-16T00:21:30.941467
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07512,239276,"Negative volume (-23.35 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.345517436422465,2026-05-16T00:21:30.941482
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17295,239790,"Negative volume (-5.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.932918954586627,2026-05-16T00:21:30.941498
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11011,240686,"Negative volume (-6.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.7268947256813165,2026-05-16T00:21:30.941513
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00510,240750,"Negative volume (-26.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-26.673966478511687,2026-05-16T00:21:30.941527
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00717,242749,"Negative volume (-8.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-8.84361453924425,2026-05-16T00:21:30.941542
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11062,243852,"Negative volume (-9.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.32659140915942,2026-05-16T00:21:30.941556
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04063,244334,"Negative volume (-27.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.26140125266618,2026-05-16T00:21:30.941571
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12603,245263,"Negative volume (-81.38 L) — likely return/reversal. Tagged for aggregation, not dropped.",-81.37659206311808,2026-05-16T00:21:30.941585
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04438,245308,"Negative volume (-20.37 L) — likely return/reversal. Tagged for aggregation, not dropped.",-20.37415899894984,2026-05-16T00:21:30.941600
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13845,245315,"Negative volume (-5.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.638588858384108,2026-05-16T00:21:30.941615
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01619,245855,"Negative volume (-10.97 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.968541350104536,2026-05-16T00:21:30.941629
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13509,246064,"Negative volume (-9.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.043369311951237,2026-05-16T00:21:30.941644
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05161,246723,"Negative volume (-24.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.33199170054712,2026-05-16T00:21:30.941658
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17153,246840,"Negative volume (-41.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-41.33265832675924,2026-05-16T00:21:30.941673
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19495,248114,"Negative volume (-47.16 L) — likely return/reversal. Tagged for aggregation, not dropped.",-47.16256933253687,2026-05-16T00:21:30.941688
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04533,250082,"Negative volume (-334.83 L) — likely return/reversal. Tagged for aggregation, not dropped.",-334.83011336073986,2026-05-16T00:21:30.941702
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11975,251396,"Negative volume (-7.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.757416254311567,2026-05-16T00:21:30.941717
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01325,251822,"Negative volume (-24.71 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.712033151420016,2026-05-16T00:21:30.941732
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11617,251853,"Negative volume (-10.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.442743743512972,2026-05-16T00:21:30.941747
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19535,252248,"Negative volume (-8.00 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.998790025654877,2026-05-16T00:21:30.941761
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00725,253274,"Negative volume (-4.20 L) — likely return/reversal. Tagged for aggregation, not dropped.",-4.19959384077262,2026-05-16T00:21:30.941775
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01299,253868,"Negative volume (-45.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-45.672279237279774,2026-05-16T00:21:30.941790
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19885,254592,"Negative volume (-11.05 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.051434452089548,2026-05-16T00:21:30.941804
